job_id,asset_id,section_id,department,job_type,criticality,condition_score,age_days,days_since_last_maint,dept_code,safety_code,section_speed,section_length,is_statutory,latent_degradation_factor,true_priority,true_duration_p50,true_duration_p90,cost_of_waiting
HIST-JOB-00526,AST-ENG-0269,SEC-GZB-ALJN-UP,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.882,1755,54,0,2,140,106.0,0,0.901,0.471,61,96,2.58
HIST-JOB-00527,AST-TRD-0098,SEC-NDLS-GZB-DN,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.934,887,57,1,1,130,25.5,0,1.334,0.353,58,74,1.53
HIST-JOB-00528,AST-TRD-0068,SEC-GZB-ALJN-DN,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.787,1331,177,1,1,140,106.0,0,1.019,0.495,63,96,2.82
HIST-JOB-00529,AST-TRD-0171,SEC-ALJN-CNB-DN,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.853,2199,69,1,1,130,302.0,0,1.241,0.558,71,87,3.5
HIST-JOB-00530,AST-S_A-0108,SEC-NDLS-GZB-UP,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.7,482,276,2,0,130,25.5,1,1.015,0.371,26,55,1.68
HIST-JOB-00531,AST-TRD-0287,SEC-NDLS-GZB-DN,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.662,1367,235,1,1,130,25.5,1,1.071,0.511,50,75,2.99
HIST-JOB-00532,AST-ENG-0126,SEC-NDLS-GZB-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.728,1494,291,0,3,130,25.5,0,0.825,0.418,111,163,2.08
HIST-JOB-00533,AST-ENG-0028,SEC-NDLS-GZB-UP,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.98,1877,35,0,0,130,25.5,0,0.801,0.435,75,122,2.24
HIST-JOB-00534,AST-ENG-0183,SEC-GZB-ALJN-DN,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.798,1665,101,0,3,140,106.0,0,1.206,0.381,96,144,1.76
HIST-JOB-00535,AST-TRD-0234,SEC-GZB-ALJN-UP,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.521,381,248,1,1,140,106.0,0,1.162,0.595,56,73,3.93
HIST-JOB-00536,AST-TRD-0187,SEC-ALJN-CNB-DN,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.655,1966,250,1,1,130,302.0,0,0.954,0.548,61,78,3.39
HIST-JOB-00537,AST-S_A-0088,SEC-NDLS-GZB-DN,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.553,1390,242,2,2,130,25.5,1,0.885,0.657,42,59,4.69
HIST-JOB-00538,AST-TRD-0037,SEC-GZB-ALJN-UP,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.662,581,270,1,1,140,106.0,0,1.007,0.556,52,87,3.48
HIST-JOB-00539,AST-TRD-0107,SEC-ALJN-CNB-UP,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.69,1037,327,1,1,130,302.0,0,0.676,0.507,44,80,2.94
HIST-JOB-00540,AST-S_A-0059,SEC-GZB-ALJN-DN,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.509,1461,288,2,2,140,106.0,0,1.147,0.597,40,55,3.95
HIST-JOB-00541,AST-S_A-0168,SEC-GZB-ALJN-UP,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.872,781,167,2,0,140,106.0,1,0.563,0.328,36,47,1.34
HIST-JOB-00542,AST-S_A-0076,SEC-ALJN-CNB-DN,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.925,311,56,2,0,130,302.0,0,0.974,0.381,52,62,1.76
HIST-JOB-00543,AST-ENG-0177,SEC-GZB-ALJN-DN,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.901,1891,110,0,0,140,106.0,0,0.756,0.316,31,53,1.26
HIST-JOB-00544,AST-ENG-0190,SEC-ALJN-CNB-UP,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.336,93,323,0,3,130,302.0,1,1.492,0.716,91,126,5.48
HIST-JOB-00545,AST-ENG-0163,SEC-NDLS-GZB-UP,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.825,1531,66,0,2,130,25.5,0,0.866,0.544,70,102,3.34
HIST-JOB-00546,AST-S_A-0197,SEC-GZB-ALJN-DN,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.682,1622,232,2,2,140,106.0,0,0.617,0.578,33,62,3.73
HIST-JOB-00547,AST-S_A-0224,SEC-GZB-ALJN-DN,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.902,574,78,2,2,140,106.0,1,1.489,0.502,57,91,2.89
HIST-JOB-00548,AST-ENG-0093,SEC-NDLS-GZB-UP,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.647,622,338,0,0,130,25.5,0,1.026,0.396,41,53,1.89
HIST-JOB-00549,AST-S_A-0122,SEC-ALJN-CNB-UP,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.911,1635,191,2,0,130,302.0,1,0.589,0.298,32,58,1.13
HIST-JOB-00550,AST-TRD-0247,SEC-GZB-ALJN-DN,TRD,CANTILEVER_ADJUSTMENT,3,0.98,1563,27,1,1,140,106.0,0,1.26,0.247,40,83,0.81
HIST-JOB-00551,AST-ENG-0040,SEC-NDLS-GZB-DN,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.603,1204,248,0,3,130,25.5,0,0.962,0.522,89,140,3.1
HIST-JOB-00552,AST-TRD-0170,SEC-ALJN-CNB-UP,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.733,276,185,1,1,130,302.0,0,0.968,0.479,57,88,2.66
HIST-JOB-00553,AST-S_A-0032,SEC-GZB-ALJN-UP,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.783,1244,95,2,2,140,106.0,0,1.434,0.516,40,50,3.04
HIST-JOB-00554,AST-S_A-0147,SEC-ALJN-CNB-UP,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.618,752,303,2,0,130,302.0,0,1.125,0.578,51,61,3.73
HIST-JOB-00555,AST-S_A-0058,SEC-NDLS-GZB-UP,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.794,1198,139,2,0,130,25.5,0,1.07,0.46,32,78,2.47
HIST-JOB-00556,AST-ENG-0093,SEC-ALJN-CNB-UP,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.202,679,347,0,0,130,302.0,1,1.15,0.897,79,125,8.22
HIST-JOB-00557,AST-ENG-0086,SEC-GZB-ALJN-UP,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.221,691,263,0,2,140,106.0,1,1.6,0.868,66,113,7.75
HIST-JOB-00558,AST-TRD-0205,SEC-ALJN-CNB-UP,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.908,1473,37,1,1,130,302.0,1,0.742,0.416,57,99,2.06
HIST-JOB-00559,AST-S_A-0007,SEC-GZB-ALJN-UP,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.865,1017,204,2,0,140,106.0,0,0.5,0.389,48,68,1.83
HIST-JOB-00560,AST-TRD-0182,SEC-GZB-ALJN-DN,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.577,1624,357,1,1,140,106.0,0,0.773,0.608,45,87,4.08
HIST-JOB-00561,AST-S_A-0124,SEC-ALJN-CNB-UP,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.652,1432,148,2,2,130,302.0,0,1.43,0.527,34,54,3.16
HIST-JOB-00562,AST-TRD-0007,SEC-ALJN-CNB-UP,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.267,1442,356,1,1,130,302.0,1,1.113,0.822,52,87,7.03
HIST-JOB-00563,AST-S_A-0030,SEC-NDLS-GZB-UP,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.879,1499,122,2,2,130,25.5,1,0.625,0.389,41,51,1.83
HIST-JOB-00564,AST-TRD-0095,SEC-ALJN-CNB-UP,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.941,558,71,1,1,130,302.0,0,0.812,0.457,72,103,2.44
HIST-JOB-00565,AST-ENG-0083,SEC-ALJN-CNB-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.63,370,337,0,3,130,302.0,0,1.084,0.368,112,153,1.65
HIST-JOB-00566,AST-ENG-0226,SEC-GZB-ALJN-UP,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.528,315,205,0,3,140,106.0,0,1.236,0.667,90,130,4.82
HIST-JOB-00567,AST-ENG-0055,SEC-GZB-ALJN-DN,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.824,1668,101,0,3,140,106.0,0,1.166,0.417,95,131,2.07
HIST-JOB-00568,AST-S_A-0255,SEC-ALJN-CNB-DN,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.953,1120,62,2,0,130,302.0,0,0.905,0.271,31,41,0.95
HIST-JOB-00569,AST-ENG-0252,SEC-ALJN-CNB-DN,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.827,1659,146,0,0,130,302.0,0,0.631,0.359,22,56,1.58
HIST-JOB-00570,AST-S_A-0291,SEC-GZB-ALJN-DN,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.919,1714,45,2,0,140,106.0,0,1.182,0.368,47,58,1.65
HIST-JOB-00571,AST-S_A-0104,SEC-GZB-ALJN-UP,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.641,431,197,2,2,140,106.0,1,0.895,0.541,56,79,3.31
HIST-JOB-00572,AST-ENG-0184,SEC-ALJN-CNB-UP,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.658,221,206,0,0,130,302.0,0,0.863,0.584,75,130,3.8
HIST-JOB-00573,AST-S_A-0200,SEC-NDLS-GZB-UP,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.829,836,81,2,0,130,25.5,0,1.202,0.429,39,70,2.18
HIST-JOB-00574,AST-ENG-0174,SEC-ALJN-CNB-UP,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.534,1320,265,0,3,130,302.0,0,1.013,0.588,82,126,3.84
HIST-JOB-00575,AST-ENG-0297,SEC-GZB-ALJN-UP,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.769,544,118,0,2,140,106.0,0,1.017,0.554,69,94,3.45
HIST-JOB-00576,AST-TRD-0125,SEC-NDLS-GZB-UP,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.914,211,82,1,1,130,25.5,0,0.653,0.372,51,61,1.69
HIST-JOB-00577,AST-ENG-0255,SEC-NDLS-GZB-UP,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.944,1318,59,0,0,130,25.5,0,1.038,0.256,25,43,0.86
HIST-JOB-00578,AST-TRD-0062,SEC-NDLS-GZB-UP,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.613,890,228,1,1,130,25.5,0,1.042,0.601,44,65,4.0
HIST-JOB-00579,AST-ENG-0190,SEC-GZB-ALJN-UP,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.518,246,313,0,0,140,106.0,0,1.229,0.534,35,45,3.23
HIST-JOB-00580,AST-ENG-0081,SEC-GZB-ALJN-DN,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.412,1057,307,0,0,140,106.0,0,1.08,0.756,91,122,6.04
HIST-JOB-00581,AST-ENG-0065,SEC-GZB-ALJN-DN,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.488,425,343,0,0,140,106.0,0,1.026,0.607,52,82,4.07
HIST-JOB-00582,AST-TRD-0093,SEC-NDLS-GZB-DN,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.523,1169,277,1,1,130,25.5,1,0.887,0.693,53,104,5.17
HIST-JOB-00583,AST-S_A-0186,SEC-ALJN-CNB-UP,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.616,1293,188,2,0,130,302.0,1,1.334,0.517,48,58,3.05
HIST-JOB-00584,AST-TRD-0091,SEC-GZB-ALJN-DN,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.763,912,151,1,1,140,106.0,1,1.156,0.467,47,70,2.54
HIST-JOB-00585,AST-ENG-0054,SEC-ALJN-CNB-DN,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.69,1551,155,0,0,130,302.0,0,1.074,0.592,86,111,3.89
HIST-JOB-00586,AST-ENG-0228,SEC-ALJN-CNB-UP,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.816,780,90,0,2,130,302.0,1,1.184,0.477,59,113,2.64
HIST-JOB-00587,AST-TRD-0193,SEC-GZB-ALJN-DN,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.849,1394,127,1,1,140,106.0,1,1.119,0.415,60,81,2.05
HIST-JOB-00588,AST-TRD-0092,SEC-NDLS-GZB-UP,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.563,1989,309,1,1,130,25.5,1,0.782,0.588,51,69,3.84
HIST-JOB-00589,AST-S_A-0070,SEC-GZB-ALJN-UP,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.707,1528,148,2,2,140,106.0,0,1.261,0.58,28,53,3.75
HIST-JOB-00590,AST-ENG-0088,SEC-GZB-ALJN-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.741,1938,224,0,3,140,106.0,0,1.125,0.42,121,150,2.1
HIST-JOB-00591,AST-TRD-0127,SEC-NDLS-GZB-UP,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.687,946,312,1,1,130,25.5,1,0.742,0.475,45,78,2.62
HIST-JOB-00592,AST-TRD-0214,SEC-GZB-ALJN-UP,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.548,1838,306,1,1,140,106.0,0,1.046,0.659,50,60,4.72
HIST-JOB-00593,AST-ENG-0254,SEC-NDLS-GZB-UP,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.927,2125,27,0,2,130,25.5,0,1.406,0.417,55,104,2.07
HIST-JOB-00594,AST-TRD-0047,SEC-NDLS-GZB-UP,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.397,110,364,1,1,130,25.5,1,1.113,0.609,41,62,4.1
HIST-JOB-00595,AST-ENG-0208,SEC-GZB-ALJN-DN,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.57,1941,302,0,0,140,106.0,0,0.928,0.578,41,82,3.73
HIST-JOB-00596,AST-ENG-0017,SEC-GZB-ALJN-UP,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.48,1961,334,0,0,140,106.0,0,0.944,0.712,82,126,5.43
HIST-JOB-00597,AST-TRD-0187,SEC-GZB-ALJN-DN,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.408,908,360,1,1,140,106.0,0,1.007,0.729,43,86,5.66
HIST-JOB-00598,AST-ENG-0035,SEC-NDLS-GZB-UP,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.539,1628,197,0,2,130,25.5,0,1.251,0.678,72,107,4.97
HIST-JOB-00599,AST-TRD-0116,SEC-NDLS-GZB-DN,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.257,525,342,1,1,130,25.5,1,1.183,0.775,58,108,6.32
HIST-JOB-00600,AST-TRD-0249,SEC-GZB-ALJN-UP,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.565,1155,267,1,1,140,106.0,1,1.08,0.559,58,89,3.51
HIST-JOB-00601,AST-ENG-0235,SEC-GZB-ALJN-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.702,1257,241,0,3,140,106.0,0,0.906,0.38,104,151,1.75
HIST-JOB-00602,AST-ENG-0076,SEC-NDLS-GZB-UP,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.874,1660,101,0,3,130,25.5,1,0.691,0.469,90,128,2.56
HIST-JOB-00603,AST-S_A-0216,SEC-NDLS-GZB-DN,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.682,152,160,2,0,130,25.5,0,1.214,0.471,47,66,2.58
HIST-JOB-00604,AST-S_A-0172,SEC-ALJN-CNB-DN,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.796,147,159,2,0,130,302.0,0,1.19,0.368,33,55,1.65
HIST-JOB-00605,AST-S_A-0156,SEC-ALJN-CNB-UP,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.746,1396,258,2,2,130,302.0,0,0.802,0.434,36,54,2.23
HIST-JOB-00606,AST-ENG-0181,SEC-GZB-ALJN-UP,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.882,763,143,0,0,140,106.0,0,0.786,0.339,23,44,1.43
HIST-JOB-00607,AST-TRD-0122,SEC-GZB-ALJN-DN,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.431,718,284,1,1,140,106.0,0,1.334,0.644,46,75,4.53
HIST-JOB-00608,AST-ENG-0018,SEC-NDLS-GZB-UP,ENGINEERING,BALLAST_CLEANING_BCM,3,0.489,1356,304,0,3,130,25.5,1,1.6,0.563,119,167,3.56
HIST-JOB-00609,AST-TRD-0235,SEC-GZB-ALJN-UP,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.554,725,283,1,1,140,106.0,0,1.163,0.566,62,79,3.59
HIST-JOB-00610,AST-TRD-0294,SEC-NDLS-GZB-DN,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.388,77,289,1,1,130,25.5,0,1.533,0.683,62,84,5.03
HIST-JOB-00611,AST-ENG-0158,SEC-ALJN-CNB-UP,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.544,1447,362,0,0,130,302.0,1,0.924,0.54,39,49,3.3
HIST-JOB-00612,AST-ENG-0270,SEC-GZB-ALJN-DN,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.566,962,238,0,0,140,106.0,0,1.185,0.601,43,78,4.0
HIST-JOB-00613,AST-TRD-0163,SEC-GZB-ALJN-UP,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.477,1884,356,1,1,140,106.0,0,1.035,0.628,38,70,4.33
HIST-JOB-00614,AST-ENG-0146,SEC-ALJN-CNB-DN,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.695,1538,213,0,2,130,302.0,0,0.906,0.63,63,90,4.35
HIST-JOB-00615,AST-S_A-0084,SEC-GZB-ALJN-UP,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.843,418,120,2,2,140,106.0,0,0.903,0.49,56,79,2.77
HIST-JOB-00616,AST-S_A-0269,SEC-ALJN-CNB-DN,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.941,1756,81,2,2,130,302.0,1,0.732,0.321,31,55,1.29
HIST-JOB-00617,AST-TRD-0237,SEC-NDLS-GZB-UP,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.873,1599,55,1,1,130,25.5,0,1.305,0.439,52,92,2.27
HIST-JOB-00618,AST-ENG-0156,SEC-NDLS-GZB-DN,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.761,821,205,0,0,130,25.5,0,1.015,0.417,31,58,2.07
HIST-JOB-00619,AST-S_A-0148,SEC-ALJN-CNB-UP,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.844,70,88,2,0,130,302.0,0,0.989,0.408,47,58,1.99
HIST-JOB-00620,AST-S_A-0186,SEC-NDLS-GZB-DN,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.148,2074,362,2,2,130,25.5,0,1.6,0.826,37,47,7.09
HIST-JOB-00621,AST-S_A-0084,SEC-ALJN-CNB-UP,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.574,2009,365,2,0,130,302.0,0,0.822,0.588,32,63,3.84
HIST-JOB-00622,AST-ENG-0215,SEC-NDLS-GZB-DN,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.665,1369,246,0,2,130,25.5,1,0.78,0.59,60,101,3.87
HIST-JOB-00623,AST-S_A-0279,SEC-NDLS-GZB-UP,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.587,374,273,2,2,130,25.5,0,0.924,0.662,61,75,4.76
HIST-JOB-00624,AST-TRD-0074,SEC-GZB-ALJN-UP,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.688,1293,148,1,1,140,106.0,1,1.33,0.465,65,86,2.52
HIST-JOB-00625,AST-ENG-0114,SEC-NDLS-GZB-DN,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.751,2046,220,0,0,130,25.5,1,0.76,0.434,41,76,2.23
HIST-JOB-00626,AST-TRD-0179,SEC-ALJN-CNB-UP,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.388,526,223,1,1,130,302.0,1,1.463,0.77,52,100,6.25
HIST-JOB-00627,AST-TRD-0073,SEC-ALJN-CNB-DN,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.956,1461,98,1,1,130,302.0,0,0.701,0.345,49,74,1.47
HIST-JOB-00628,AST-TRD-0010,SEC-GZB-ALJN-UP,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.85,573,117,1,1,140,106.0,0,0.942,0.419,35,57,2.09
HIST-JOB-00629,AST-S_A-0006,SEC-GZB-ALJN-DN,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.495,2163,313,2,0,140,106.0,0,1.115,0.637,34,64,4.44
HIST-JOB-00630,AST-ENG-0143,SEC-NDLS-GZB-UP,ENGINEERING,BALLAST_CLEANING_BCM,3,0.666,901,310,0,3,130,25.5,0,1.046,0.429,104,149,2.18
HIST-JOB-00631,AST-S_A-0112,SEC-GZB-ALJN-UP,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.474,1050,268,2,2,140,106.0,0,1.157,0.703,42,86,5.3
HIST-JOB-00632,AST-TRD-0244,SEC-GZB-ALJN-UP,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.569,763,285,1,1,140,106.0,0,0.951,0.66,68,107,4.73
HIST-JOB-00633,AST-S_A-0209,SEC-ALJN-CNB-DN,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.833,499,102,2,2,130,302.0,0,0.772,0.543,58,77,3.33
HIST-JOB-00634,AST-ENG-0021,SEC-GZB-ALJN-UP,ENGINEERING,BALLAST_CLEANING_BCM,3,0.881,566,248,0,3,140,106.0,0,0.5,0.322,111,162,1.3
HIST-JOB-00635,AST-ENG-0209,SEC-GZB-ALJN-UP,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.652,1931,317,0,3,140,106.0,0,0.754,0.525,89,142,3.14
HIST-JOB-00636,AST-TRD-0007,SEC-GZB-ALJN-DN,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.98,833,45,1,1,140,106.0,0,0.62,0.299,53,75,1.14
HIST-JOB-00637,AST-S_A-0087,SEC-ALJN-CNB-DN,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.901,408,71,2,0,130,302.0,0,1.212,0.398,35,78,1.9
HIST-JOB-00638,AST-ENG-0256,SEC-GZB-ALJN-UP,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.703,875,183,0,3,140,106.0,0,1.198,0.553,89,138,3.44
HIST-JOB-00639,AST-TRD-0143,SEC-ALJN-CNB-DN,TRD,CANTILEVER_ADJUSTMENT,3,0.729,1699,192,1,1,130,302.0,0,1.034,0.362,52,81,1.61
HIST-JOB-00640,AST-ENG-0051,SEC-GZB-ALJN-DN,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.917,502,72,0,0,140,106.0,0,1.051,0.325,26,40,1.32
HIST-JOB-00641,AST-ENG-0040,SEC-NDLS-GZB-UP,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.647,793,205,0,2,130,25.5,0,0.942,0.591,71,93,3.88
HIST-JOB-00642,AST-S_A-0280,SEC-GZB-ALJN-DN,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.774,887,160,2,0,140,106.0,0,0.864,0.426,42,72,2.15
HIST-JOB-00643,AST-ENG-0091,SEC-NDLS-GZB-UP,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.539,547,206,0,0,130,25.5,0,1.514,0.541,38,61,3.31
HIST-JOB-00644,AST-TRD-0252,SEC-ALJN-CNB-DN,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.53,732,261,1,1,130,302.0,0,1.151,0.613,45,88,4.14
HIST-JOB-00645,AST-S_A-0165,SEC-GZB-ALJN-DN,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.726,288,210,2,0,140,106.0,0,0.865,0.481,43,64,2.68
HIST-JOB-00646,AST-ENG-0175,SEC-NDLS-GZB-UP,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.837,244,75,0,2,130,25.5,0,1.333,0.474,52,110,2.61
HIST-JOB-00647,AST-S_A-0044,SEC-NDLS-GZB-UP,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.882,1747,189,2,2,130,25.5,0,0.5,0.492,36,63,2.79
HIST-JOB-00648,AST-ENG-0264,SEC-GZB-ALJN-UP,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.741,528,182,0,3,140,106.0,1,1.065,0.508,95,143,2.95
HIST-JOB-00649,AST-S_A-0106,SEC-GZB-ALJN-UP,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.684,151,172,2,2,140,106.0,0,1.279,0.488,37,47,2.75
HIST-JOB-00650,AST-TRD-0255,SEC-GZB-ALJN-DN,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.369,2119,351,1,1,140,106.0,0,1.173,0.734,60,81,5.73
HIST-JOB-00651,AST-ENG-0297,SEC-ALJN-CNB-UP,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.568,1277,303,0,3,130,302.0,0,1.044,0.562,84,147,3.54
HIST-JOB-00652,AST-ENG-0040,SEC-ALJN-CNB-UP,ENGINEERING,BALLAST_CLEANING_BCM,3,0.885,1439,149,0,3,130,302.0,0,1.103,0.331,108,156,1.37
HIST-JOB-00653,AST-TRD-0010,SEC-ALJN-CNB-UP,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.782,1343,112,1,1,130,302.0,0,1.089,0.431,59,75,2.2
HIST-JOB-00654,AST-ENG-0273,SEC-ALJN-CNB-UP,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.722,2104,119,0,0,130,302.0,0,1.098,0.519,80,130,3.07
HIST-JOB-00655,AST-S_A-0211,SEC-ALJN-CNB-UP,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.703,881,196,2,2,130,302.0,0,0.987,0.477,31,53,2.64
HIST-JOB-00656,AST-TRD-0208,SEC-NDLS-GZB-UP,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.66,893,221,1,1,130,25.5,1,1.043,0.549,66,82,3.4
HIST-JOB-00657,AST-TRD-0082,SEC-NDLS-GZB-UP,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.634,1331,247,1,1,130,25.5,0,1.035,0.448,33,61,2.36
